File Size,CDF
2370,0.012733333333333333
2370,0.0128
2370,0.012866666666666667
2370,0.012933333333333333
2385,0.013
2385,0.013066666666666667
2385,0.013133333333333334
2385,0.0132
2400,0.013266666666666666
2400,0.013333333333333334
2400,0.0134
2400,0.013466666666666667
2415,0.013533333333333333
2415,0.0136
2415,0.013666666666666667
2415,0.013733333333333334
2415,0.0138
2415,0.013866666666666666
2430,0.013933333333333334
2430,0.014
2430,0.014066666666666667
2445,0.014133333333333333
2445,0.0142
2445,0.014266666666666667
2445,0.014333333333333333
2475,0.0144
2475,0.014466666666666666
2475,0.014533333333333334
2475,0.0146
2490,0.014666666666666666
2490,0.014733333333333333
2490,0.0148
2505,0.014866666666666667
2505,0.014933333333333333
2505,0.015
2520,0.015066666666666667
2520,0.015133333333333334
2520,0.0152
2535,0.015266666666666666
2535,0.015333333333333332
2535,0.0154
2535,0.015466666666666667
2550,0.015533333333333333
2550,0.0156
2550,0.015666666666666666
2550,0.015733333333333332
2550,0.0158
2565,0.015866666666666668
2565,0.015933333333333334
2565,0.016
2565,0.016066666666666667
2580,0.016133333333333333
2580,0.0162
2580,0.016266666666666665
2580,0.01633333333333333
2580,0.0164
2595,0.016466666666666668
2610,0.016533333333333334
2610,0.0166
2610,0.016666666666666666
2610,0.016733333333333333
2625,0.0168
2625,0.016866666666666665
2640,0.016933333333333335
2640,0.017
2640,0.017066666666666667
2655,0.017133333333333334
2655,0.0172
2655,0.017266666666666666
2655,0.017333333333333333
2670,0.0174
2670,0.017466666666666665
2685,0.017533333333333335
2685,0.0176
2700,0.017666666666666667
2700,0.017733333333333334
2700,0.0178
2700,0.017866666666666666
2715,0.017933333333333332
2715,0.018
2715,0.01806666666666667
2730,0.018133333333333335
2730,0.0182
2745,0.018266666666666667
2745,0.018333333333333333
2745,0.0184
2745,0.018466666666666666
2760,0.018533333333333332
2775,0.0186
2790,0.018666666666666668
2805,0.018733333333333334
2805,0.0188
2805,0.018866666666666667
2805,0.018933333333333333
2805,0.019
2820,0.019066666666666666
2820,0.019133333333333332
2820,0.0192
2835,0.019266666666666668
2835,0.019333333333333334
2835,0.0194
2835,0.019466666666666667
2850,0.019533333333333333
2850,0.0196
2850,0.019666666666666666
2865,0.019733333333333332
2865,0.0198
2865,0.019866666666666668
2865,0.019933333333333334
2865,0.02
2865,0.020066666666666667
2880,0.020133333333333333
2880,0.0202
2880,0.020266666666666665
2895,0.02033333333333333
2895,0.0204
2895,0.020466666666666668
2895,0.020533333333333334
2910,0.0206
2910,0.020666666666666667
2925,0.020733333333333333
2925,0.0208
2925,0.020866666666666665
2925,0.020933333333333335
2925,0.021
2925,0.021066666666666668
2940,0.021133333333333334
2940,0.0212
2940,0.021266666666666666
2940,0.021333333333333333
2940,0.0214
2940,0.021466666666666665
2940,0.021533333333333335
2955,0.0216
2955,0.021666666666666667
2955,0.021733333333333334
2955,0.0218
2970,0.021866666666666666
2985,0.021933333333333332
2985,0.022
2985,0.022066666666666665
2985,0.022133333333333335
2985,0.0222
3000,0.022266666666666667
3000,0.022333333333333334
3015,0.0224
3015,0.022466666666666666
3015,0.022533333333333332
3015,0.0226
3030,0.02266666666666667
3030,0.022733333333333335
3030,0.0228
3030,0.022866666666666667
3030,0.022933333333333333
3030,0.023
3030,0.023066666666666666
3045,0.023133333333333332
3045,0.0232
3060,0.023266666666666668
3075,0.023333333333333334
3090,0.0234
3090,0.023466666666666667
3090,0.023533333333333333
3090,0.0236
3090,0.023666666666666666
3105,0.023733333333333332
3105,0.0238
3105,0.023866666666666668
3105,0.023933333333333334
3135,0.024
3150,0.024066666666666667
3150,0.024133333333333333
3165,0.0242
3165,0.024266666666666666
3165,0.024333333333333332
3180,0.0244
3180,0.024466666666666668
3180,0.024533333333333334
3180,0.0246
3180,0.024666666666666667
3180,0.024733333333333333
3195,0.0248
3195,0.024866666666666665
3195,0.02493333333333333
3195,0.025
3195,0.025066666666666668
3195,0.025133333333333334
3210,0.0252
3210,0.025266666666666666
3210,0.025333333333333333
3225,0.0254
3225,0.025466666666666665
3225,0.025533333333333335
3225,0.0256
3225,0.025666666666666667
3240,0.025733333333333334
3240,0.0258
3240,0.025866666666666666
3255,0.025933333333333333
3255,0.026
3255,0.026066666666666665
3255,0.026133333333333335
3255,0.0262
3270,0.026266666666666667
3270,0.026333333333333334
3270,0.0264
3270,0.026466666666666666
3285,0.026533333333333332
3285,0.0266
3300,0.02666666666666667
3300,0.026733333333333335
3300,0.0268
3300,0.026866666666666667
3315,0.026933333333333333
3315,0.027
3315,0.027066666666666666
3315,0.027133333333333332
3330,0.0272
3330,0.027266666666666668
3360,0.027333333333333334
3360,0.0274
3360,0.027466666666666667
3360,0.027533333333333333
3360,0.0276
3360,0.027666666666666666
3360,0.027733333333333332
3390,0.0278
3390,0.027866666666666668
3405,0.027933333333333334
3405,0.028
3405,0.028066666666666667
3405,0.028133333333333333
3405,0.0282
3405,0.028266666666666666
3420,0.028333333333333332
3420,0.0284
3420,0.028466666666666668
3420,0.028533333333333334
3435,0.0286
3435,0.028666666666666667
3435,0.028733333333333333
3435,0.0288
3435,0.028866666666666665
3450,0.028933333333333332
3465,0.029
3465,0.029066666666666668
3480,0.029133333333333334
3495,0.0292
3495,0.029266666666666667
3510,0.029333333333333333
3525,0.0294
3525,0.029466666666666665
3525,0.029533333333333335
3525,0.0296
3525,0.029666666666666668
3540,0.029733333333333334
3540,0.0298
3540,0.029866666666666666
3540,0.029933333333333333
3540,0.03
3540,0.030066666666666665
3540,0.030133333333333335
3555,0.0302
3555,0.030266666666666667
3555,0.030333333333333334
3555,0.0304
3555,0.030466666666666666
3570,0.030533333333333332
3585,0.0306
3600,0.030666666666666665
3600,0.030733333333333335
3615,0.0308
3615,0.030866666666666667
3630,0.030933333333333334
3630,0.031
3645,0.031066666666666666
3645,0.031133333333333332
3645,0.0312
3645,0.031266666666666665
3660,0.03133333333333333
3660,0.0314
3660,0.031466666666666664
3660,0.03153333333333333
3675,0.0316
3675,0.03166666666666667
3675,0.031733333333333336
3690,0.0318
3690,0.03186666666666667
3690,0.031933333333333334
3690,0.032
3690,0.03206666666666667
3705,0.03213333333333333
3705,0.0322
3705,0.032266666666666666
3705,0.03233333333333333
3705,0.0324
3720,0.032466666666666665
3720,0.03253333333333333
3735,0.0326
3735,0.03266666666666666
3735,0.032733333333333337
3735,0.0328
3750,0.03286666666666667
3750,0.032933333333333335
3750,0.033
3750,0.03306666666666667
3765,0.033133333333333334
3765,0.0332
3765,0.03326666666666667
3780,0.03333333333333333
3780,0.0334
3780,0.033466666666666665
3780,0.03353333333333333
3780,0.0336
3795,0.033666666666666664
3795,0.03373333333333333
3810,0.0338
3810,0.03386666666666667
3810,0.033933333333333336
3810,0.034
3810,0.03406666666666667
3825,0.034133333333333335
3840,0.0342
3840,0.03426666666666667
3840,0.034333333333333334
3840,0.0344
3840,0.034466666666666666
3855,0.03453333333333333
3855,0.0346
3855,0.034666666666666665
3855,0.03473333333333333
3870,0.0348
3900,0.034866666666666664
3900,0.03493333333333333
3900,0.035
3915,0.03506666666666667
3930,0.035133333333333336
3930,0.0352
3930,0.03526666666666667
3930,0.035333333333333335
3945,0.0354
3945,0.03546666666666667
3945,0.03553333333333333
3945,0.0356
3945,0.035666666666666666
3945,0.03573333333333333
3960,0.0358
3960,0.035866666666666665
3960,0.03593333333333333
3960,0.036
3975,0.036066666666666664
3975,0.03613333333333334
3975,0.0362
3990,0.03626666666666667
3990,0.036333333333333336
3990,0.0364
3990,0.03646666666666667
3990,0.036533333333333334
4005,0.0366
4005,0.03666666666666667
4020,0.03673333333333333
4020,0.0368
4020,0.036866666666666666
4020,0.03693333333333333
4020,0.037
4020,0.037066666666666664
4020,0.03713333333333333
4020,0.0372
4035,0.03726666666666666
4050,0.037333333333333336
4050,0.0374
4050,0.03746666666666667
4050,0.037533333333333335
4050,0.0376
4065,0.03766666666666667
4065,0.037733333333333334
4065,0.0378
4080,0.037866666666666667
4080,0.03793333333333333
4080,0.038
4080,0.038066666666666665
4095,0.03813333333333333
4095,0.0382
4095,0.038266666666666664
4095,0.03833333333333333
4095,0.0384
4110,0.03846666666666667
4110,0.038533333333333336
4125,0.0386
4125,0.03866666666666667
4140,0.038733333333333335
4140,0.0388
4140,0.03886666666666667
4140,0.038933333333333334
4140,0.039
4140,0.039066666666666666
4155,0.03913333333333333
4155,0.0392
4155,0.039266666666666665
4155,0.03933333333333333
4155,0.0394
4170,0.039466666666666664
4170,0.03953333333333333
4170,0.0396
4170,0.03966666666666667
4170,0.039733333333333336
4185,0.0398
4185,0.03986666666666667
4185,0.039933333333333335
4185,0.04
4185,0.04006666666666667
4185,0.04013333333333333
4185,0.0402
4185,0.040266666666666666
4200,0.04033333333333333
4200,0.0404
4200,0.040466666666666665
4200,0.04053333333333333
4200,0.0406
4200,0.04066666666666666
4215,0.04073333333333334
4215,0.0408
4215,0.04086666666666667
4215,0.040933333333333335
4215,0.041
4215,0.04106666666666667
4230,0.041133333333333334
4230,0.0412
4230,0.04126666666666667
4230,0.04133333333333333
4230,0.0414
4230,0.041466666666666666
4245,0.04153333333333333
4245,0.0416
4245,0.041666666666666664
4245,0.04173333333333333
4245,0.0418
4245,0.04186666666666667
4260,0.041933333333333336
4260,0.042
4260,0.04206666666666667
4260,0.042133333333333335
4260,0.0422
4260,0.04226666666666667
4275,0.042333333333333334
4275,0.0424
4275,0.042466666666666666
4275,0.04253333333333333
4290,0.0426
4290,0.042666666666666665
4290,0.04273333333333333
4290,0.0428
4290,0.042866666666666664
4305,0.04293333333333333
4305,0.043
4320,0.04306666666666667
4320,0.043133333333333336
4320,0.0432
4320,0.04326666666666667
4320,0.043333333333333335
4320,0.0434
4320,0.04346666666666667
4320,0.043533333333333334
4335,0.0436
4335,0.043666666666666666
4350,0.04373333333333333
4350,0.0438
4350,0.043866666666666665
4350,0.04393333333333333
4350,0.044
4365,0.044066666666666664
4365,0.04413333333333333
4365,0.0442
4380,0.04426666666666667
4380,0.044333333333333336
4380,0.0444
4380,0.04446666666666667
4380,0.044533333333333334
4380,0.0446
4380,0.04466666666666667
4395,0.04473333333333333
4395,0.0448
4395,0.044866666666666666
4395,0.04493333333333333
4395,0.045
4410,0.045066666666666665
4410,0.04513333333333333
4410,0.0452
4410,0.04526666666666666
4425,0.04533333333333334
4425,0.0454
4425,0.04546666666666667
4425,0.045533333333333335
4425,0.0456
4440,0.04566666666666667
4455,0.045733333333333334
4455,0.0458
4455,0.04586666666666667
4455,0.04593333333333333
4455,0.046
4455,0.046066666666666665
4470,0.04613333333333333
4470,0.0462
4470,0.046266666666666664
4470,0.04633333333333333
4470,0.0464
4485,0.04646666666666667
4485,0.046533333333333336
4485,0.0466
4500,0.04666666666666667
4500,0.046733333333333335
4500,0.0468
4500,0.04686666666666667
4500,0.046933333333333334
4500,0.047
4500,0.047066666666666666
4500,0.04713333333333333
4515,0.0472
4515,0.047266666666666665
4515,0.04733333333333333
4515,0.0474
4515,0.047466666666666664
4530,0.04753333333333333
4530,0.0476
4545,0.04766666666666667
4545,0.047733333333333336
4545,0.0478
4560,0.04786666666666667
4560,0.047933333333333335
4575,0.048
4575,0.04806666666666667
4575,0.048133333333333334
4590,0.0482
4590,0.048266666666666666
4590,0.04833333333333333
4590,0.0484
4590,0.048466666666666665
4605,0.04853333333333333
4605,0.0486
4605,0.048666666666666664
4620,0.04873333333333333
4620,0.0488
4620,0.04886666666666667
4620,0.048933333333333336
4635,0.049
4635,0.04906666666666667
4635,0.049133333333333334
4650,0.0492
4665,0.04926666666666667
4665,0.04933333333333333
4665,0.0494
4665,0.049466666666666666
4665,0.04953333333333333
4680,0.0496
4680,0.049666666666666665
4680,0.04973333333333333
4695,0.0498
4695,0.04986666666666666
4710,0.049933333333333337
4710,0.05
4710,0.05006666666666667
4710,0.050133333333333335
4710,0.0502
4710,0.05026666666666667
4710,0.050333333333333334
4710,0.0504
4710,0.05046666666666667
4710,0.05053333333333333
4710,0.0506
4725,0.050666666666666665
4725,0.05073333333333333
4725,0.0508
4725,0.050866666666666664
4740,0.05093333333333333
4740,0.051
4740,0.05106666666666667
4740,0.051133333333333336
4740,0.0512
4755,0.05126666666666667
4755,0.051333333333333335
4755,0.0514
4770,0.05146666666666667
4770,0.051533333333333334
4770,0.0516
4770,0.051666666666666666
4770,0.05173333333333333
4785,0.0518
4785,0.051866666666666665
4785,0.05193333333333333
4800,0.052
4815,0.052066666666666664
4815,0.05213333333333333
4815,0.0522
4815,0.05226666666666667
4815,0.052333333333333336
4830,0.0524
4830,0.05246666666666667
4830,0.052533333333333335
4830,0.0526
4845,0.05266666666666667
4845,0.05273333333333333
4845,0.0528
4860,0.052866666666666666
4860,0.05293333333333333
4860,0.053
4860,0.053066666666666665
4875,0.05313333333333333
4875,0.0532
4875,0.053266666666666664
4875,0.05333333333333334
4875,0.0534
4890,0.05346666666666667
4890,0.053533333333333336
4890,0.0536
4905,0.05366666666666667
4905,0.053733333333333334
4905,0.0538
4905,0.05386666666666667
4905,0.05393333333333333
4905,0.054
4920,0.054066666666666666
4920,0.05413333333333333
4920,0.0542
4920,0.054266666666666664
4920,0.05433333333333333
4920,0.0544
4920,0.05446666666666666
4935,0.054533333333333336
4950,0.0546
4950,0.05466666666666667
4950,0.054733333333333335
4965,0.0548
4965,0.05486666666666667
4965,0.054933333333333334
4980,0.055
4980,0.05506666666666667
4980,0.05513333333333333
4980,0.0552
4980,0.055266666666666665
4980,0.05533333333333333
4995,0.0554
4995,0.055466666666666664
4995,0.05553333333333333
4995,0.0556
4995,0.05566666666666667
4995,0.055733333333333336
4995,0.0558
5010,0.05586666666666667
5010,0.055933333333333335
5010,0.056
5010,0.05606666666666667
5010,0.056133333333333334
5010,0.0562
5010,0.056266666666666666
5025,0.05633333333333333
5025,0.0564
5025,0.056466666666666665
5025,0.05653333333333333
5040,0.0566
5040,0.056666666666666664
5040,0.05673333333333333
5040,0.0568
5040,0.05686666666666667
5055,0.056933333333333336
5055,0.057
5055,0.05706666666666667
5070,0.057133333333333335
5070,0.0572
5070,0.05726666666666667
5070,0.05733333333333333
5070,0.0574
5070,0.057466666666666666
5085,0.05753333333333333
5085,0.0576
5100,0.057666666666666665
5100,0.05773333333333333
5100,0.0578
5100,0.057866666666666663
5115,0.05793333333333334
5115,0.058
5115,0.05806666666666667
5115,0.058133333333333335
5130,0.0582
5130,0.05826666666666667
5130,0.058333333333333334
5130,0.0584
5130,0.05846666666666667
5145,0.05853333333333333
5145,0.0586
5145,0.058666666666666666
5145,0.05873333333333333
5160,0.0588
5160,0.058866666666666664
5160,0.05893333333333333
5160,0.059
5175,0.05906666666666667
5190,0.059133333333333336
5190,0.0592
5190,0.05926666666666667
5190,0.059333333333333335
5205,0.0594
5220,0.05946666666666667
5220,0.059533333333333334
5220,0.0596
5235,0.059666666666666666
5235,0.05973333333333333
5235,0.0598
5235,0.059866666666666665
5235,0.05993333333333333
5250,0.06
5250,0.060066666666666664
5250,0.06013333333333333
5250,0.0602
5250,0.06026666666666667
5250,0.060333333333333336
5265,0.0604
5265,0.06046666666666667
5280,0.060533333333333335
5280,0.0606
5280,0.06066666666666667
5280,0.060733333333333334
5280,0.0608
5295,0.060866666666666666
5295,0.06093333333333333
5295,0.061
5295,0.061066666666666665
5310,0.06113333333333333
5310,0.0612
5310,0.061266666666666664
5310,0.06133333333333333
5310,0.0614
5325,0.06146666666666667
5325,0.061533333333333336
5340,0.0616
5340,0.06166666666666667
5340,0.061733333333333335
5340,0.0618
5340,0.06186666666666667
5340,0.06193333333333333
5340,0.062
5340,0.062066666666666666
5340,0.06213333333333333
5355,0.0622
5355,0.062266666666666665
5355,0.06233333333333333
5355,0.0624
5355,0.06246666666666666
5355,0.06253333333333333
5370,0.0626
5370,0.06266666666666666
5370,0.06273333333333334
5385,0.0628
5385,0.06286666666666667
5385,0.06293333333333333
5385,0.063
5385,0.06306666666666666
5385,0.06313333333333333
5385,0.0632
5400,0.06326666666666667
5400,0.06333333333333334
5400,0.0634
5400,0.06346666666666667
5400,0.06353333333333333
5400,0.0636
5400,0.06366666666666666
5415,0.06373333333333334
5415,0.0638
5415,0.06386666666666667
5415,0.06393333333333333
5430,0.064
5430,0.06406666666666666
5430,0.06413333333333333
5430,0.0642
5430,0.06426666666666667
5430,0.06433333333333334
5430,0.0644
5445,0.06446666666666667
5445,0.06453333333333333
5445,0.0646
5460,0.06466666666666666
5460,0.06473333333333334
5460,0.0648
5460,0.06486666666666667
5460,0.06493333333333333
5475,0.065
5475,0.06506666666666666
5475,0.06513333333333333
5475,0.0652
5475,0.06526666666666667
5475,0.06533333333333333
5475,0.0654
5490,0.06546666666666667
5490,0.06553333333333333
5490,0.0656
5490,0.06566666666666666
5490,0.06573333333333334
5505,0.0658
5505,0.06586666666666667
5505,0.06593333333333333
5520,0.066
5520,0.06606666666666666
5520,0.06613333333333334
5520,0.0662
5520,0.06626666666666667
5535,0.06633333333333333
5535,0.0664
5535,0.06646666666666666
5535,0.06653333333333333
5550,0.0666
5565,0.06666666666666667
5565,0.06673333333333334
5565,0.0668
5580,0.06686666666666667
5580,0.06693333333333333
5580,0.067
5580,0.06706666666666666
5595,0.06713333333333334
5595,0.0672
5595,0.06726666666666667
5595,0.06733333333333333
5610,0.0674
5610,0.06746666666666666
5610,0.06753333333333333
5610,0.0676
5610,0.06766666666666667
5610,0.06773333333333334
5625,0.0678
5625,0.06786666666666667
5625,0.06793333333333333
5625,0.068
5625,0.06806666666666666
5640,0.06813333333333334
5640,0.0682
5640,0.06826666666666667
5655,0.06833333333333333
5655,0.0684
5670,0.06846666666666666
5670,0.06853333333333333
5670,0.0686
5685,0.06866666666666667
5685,0.06873333333333333
5715,0.0688
5715,0.06886666666666667
5715,0.06893333333333333
5715,0.069
5715,0.06906666666666667
5715,0.06913333333333334
5715,0.0692
5730,0.06926666666666667
5730,0.06933333333333333
5730,0.0694
5730,0.06946666666666666
5730,0.06953333333333334
5730,0.0696
5730,0.06966666666666667
5730,0.06973333333333333
5745,0.0698
5745,0.06986666666666666
5760,0.06993333333333333
5760,0.07
5760,0.07006666666666667
5760,0.07013333333333334
5760,0.0702
5760,0.07026666666666667
5760,0.07033333333333333
5760,0.0704
5760,0.07046666666666666
5760,0.07053333333333334
5775,0.0706
5775,0.07066666666666667
5775,0.07073333333333333
5775,0.0708
5775,0.07086666666666666
5790,0.07093333333333333
5805,0.071
5805,0.07106666666666667
5805,0.07113333333333334
5805,0.0712
5820,0.07126666666666667
5820,0.07133333333333333
5820,0.0714
5820,0.07146666666666666
5820,0.07153333333333334
5835,0.0716
5835,0.07166666666666667
5850,0.07173333333333333
5850,0.0718
5850,0.07186666666666666
5850,0.07193333333333334
5865,0.072
5865,0.07206666666666667
5865,0.07213333333333333
5865,0.0722
5865,0.07226666666666667
5865,0.07233333333333333
5880,0.0724
5880,0.07246666666666667
5880,0.07253333333333334
5880,0.0726
5880,0.07266666666666667
5880,0.07273333333333333
5895,0.0728
5895,0.07286666666666666
5895,0.07293333333333334
5895,0.073
5910,0.07306666666666667
5910,0.07313333333333333
5910,0.0732
5910,0.07326666666666666
5925,0.07333333333333333
5925,0.0734
5940,0.07346666666666667
5970,0.07353333333333334
5985,0.0736
5985,0.07366666666666667
5985,0.07373333333333333
6000,0.0738
6000,0.07386666666666666
6000,0.07393333333333334
6015,0.074
6015,0.07406666666666667
6015,0.07413333333333333
6015,0.0742
6015,0.07426666666666666
6015,0.07433333333333333
6015,0.0744
6030,0.07446666666666667
6030,0.07453333333333333
6030,0.0746
6030,0.07466666666666667
6045,0.07473333333333333
6045,0.0748
6045,0.07486666666666666
6060,0.07493333333333334
6060,0.075
6060,0.07506666666666667
6075,0.07513333333333333
6075,0.0752
6075,0.07526666666666666
6090,0.07533333333333334
6090,0.0754
6090,0.07546666666666667
6090,0.07553333333333333
6090,0.0756
6105,0.07566666666666666
6105,0.07573333333333333
6105,0.0758
6105,0.07586666666666667
6105,0.07593333333333334
6105,0.076
6120,0.07606666666666667
6120,0.07613333333333333
6120,0.0762
6120,0.07626666666666666
6120,0.07633333333333334
6135,0.0764
6135,0.07646666666666667
6135,0.07653333333333333
6135,0.0766
6150,0.07666666666666666
6150,0.07673333333333333
6150,0.0768
6165,0.07686666666666667
6165,0.07693333333333334
6165,0.077
6165,0.07706666666666667
6165,0.07713333333333333
6165,0.0772
6165,0.07726666666666666
6180,0.07733333333333334
6180,0.0774
6180,0.07746666666666667
6180,0.07753333333333333
6180,0.0776
6195,0.07766666666666666
6195,0.07773333333333333
6195,0.0778
6195,0.07786666666666667
6195,0.07793333333333333
6210,0.078
6210,0.07806666666666667
6210,0.07813333333333333
6210,0.0782
6210,0.07826666666666666
6210,0.07833333333333334
6225,0.0784
6225,0.07846666666666667
6225,0.07853333333333333
6240,0.0786
6240,0.07866666666666666
6240,0.07873333333333334
6240,0.0788
6240,0.07886666666666667
6255,0.07893333333333333
6255,0.079
6255,0.07906666666666666
6255,0.07913333333333333
6255,0.0792
6270,0.07926666666666667
6270,0.07933333333333334
6270,0.0794
6270,0.07946666666666667
6285,0.07953333333333333
6285,0.0796
6285,0.07966666666666666
6285,0.07973333333333334
6300,0.0798
6300,0.07986666666666667
6300,0.07993333333333333
6300,0.08
6315,0.08006666666666666
6315,0.08013333333333333
6315,0.0802
6315,0.08026666666666667
6330,0.08033333333333334
6330,0.0804
6330,0.08046666666666667
6330,0.08053333333333333
6345,0.0806
6345,0.08066666666666666
6345,0.08073333333333334
6345,0.0808
6345,0.08086666666666667
6345,0.08093333333333333
6360,0.081
6360,0.08106666666666666
6360,0.08113333333333334
6375,0.0812
6375,0.08126666666666667
6375,0.08133333333333333
6375,0.0814
6375,0.08146666666666667
6390,0.08153333333333333
6390,0.0816
6390,0.08166666666666667
6405,0.08173333333333334
6405,0.0818
6405,0.08186666666666667
6405,0.08193333333333333
6405,0.082
6420,0.08206666666666666
6420,0.08213333333333334
6420,0.0822
6420,0.08226666666666667
6435,0.08233333333333333
6450,0.0824
6450,0.08246666666666666
6450,0.08253333333333333
6465,0.0826
6465,0.08266666666666667
6465,0.08273333333333334
6480,0.0828
6480,0.08286666666666667
6480,0.08293333333333333
6480,0.083
6495,0.08306666666666666
6495,0.08313333333333334
6495,0.0832
6510,0.08326666666666667
6510,0.08333333333333333
6510,0.0834
6510,0.08346666666666666
6510,0.08353333333333333
6510,0.0836
6510,0.08366666666666667
6510,0.08373333333333334
6510,0.0838
6510,0.08386666666666667
6525,0.08393333333333333
6525,0.084
6525,0.08406666666666666
6525,0.08413333333333334
6525,0.0842
6525,0.08426666666666667
6525,0.08433333333333333
6540,0.0844
6540,0.08446666666666666
6540,0.08453333333333334
6555,0.0846
6555,0.08466666666666667
6570,0.08473333333333333
6570,0.0848
6585,0.08486666666666667
6585,0.08493333333333333
6585,0.085
6600,0.08506666666666667
6600,0.08513333333333334
6615,0.0852
6615,0.08526666666666667
6615,0.08533333333333333
6615,0.0854
6615,0.08546666666666666
6615,0.08553333333333334
6615,0.0856
6630,0.08566666666666667
6645,0.08573333333333333
6645,0.0858
6645,0.08586666666666666
6645,0.08593333333333333
6660,0.086
6660,0.08606666666666667
6660,0.08613333333333334
6660,0.0862
6660,0.08626666666666667
6675,0.08633333333333333
6675,0.0864
6675,0.08646666666666666
6690,0.08653333333333334
6690,0.0866
6690,0.08666666666666667
6690,0.08673333333333333
6690,0.0868
6705,0.08686666666666666
6705,0.08693333333333333
6720,0.087
6720,0.08706666666666667
6720,0.08713333333333333
6720,0.0872
6735,0.08726666666666667
6750,0.08733333333333333
6750,0.0874
6750,0.08746666666666666
6765,0.08753333333333334
6765,0.0876
