0, 0, 0
77850, 0, 0
78975, 0, 0
143205, 0, 0
187785, 0, 0
330315, 0, 0
346275, 0, 0
491565, 0, 0
494925, 0, 0
731130, 0, 0
853455, 0, 0
944790, 0, 0
1456650, 0, 0
1456650, 0, 0
1456650, 0, 0
1490805, 0, 0
2073165, 0, 0
2073165, 0, 0
2244780, 0, 0
2619090, 0, 0
2632200, 0, 0
2632200, 0, 0
2797905, 0, 0
2797905, 0, 0
2822070, 0, 0
2850135, 0, 0
2897880, 0, 0
3790365, 0, 0
7742700, 0, 0
7983960, 0, 0
8006190, 0, 0
8006190, 0, 0
8006190, 0, 0
8013690, 0, 0
8219325, 0, 0
8279865, 0, 0
8986065, 0, 0
8986065, 0, 0
9013410, 0, 0
9126765, 0, 0
9166845, 0, 0
9336525, 0, 0
9361695, 0, 0
9474105, 0, 0
9593700, 0, 0
9593700, 0, 0
9819660, 0, 0
9819660, 0, 0
9880560, 0, 0
9886275, 0, 0
9886275, 0, 0
9973365, 0, 0
9973365, 0, 0
10676505, 0, 0
10676505, 0, 0
10698285, 0, 0
14742225, 0, 0
14828505, 0, 0
14828505, 0, 0
14828505, 0, 0
14929845, 0, 0
14929845, 0, 0
15052425, 0, 0
15308280, 0, 0
15308280, 0, 0
15313230, 0, 0
15317130, 0, 0
15388200, 0, 0
15388200, 0, 0
15540630, 0, 0
15540630, 0, 0
15540630, 0, 0
15559095, 0, 0
15717120, 0, 0
15720510, 0, 0
15727410, 0, 0
15727410, 0, 0
15731595, 0, 0
15731595, 0, 0
15731595, 0, 0
15777495, 0, 0
15777495, 0, 0
15948495, 0, 0
16186380, 0, 0
16191885, 0, 0
16191885, 0, 0
16475550, 0, 0
16554495, 0, 0
16554495, 0, 0
16560210, 0, 0
16734210, 0, 0
16749795, 0, 0
17229000, 0, 0
17236755, 0, 0
17238045, 0, 0
17247990, 0, 0
17266305, 0, 0
17271330, 0, 0
17440110, 0, 0
17440110, 0, 0
17440110, 0, 0
17440110, 0, 0
17440110, 0, 0
17541945, 0, 0
17570385, 0, 0
17570385, 0, 0
17590140, 0, 0
17590140, 0, 0
17590140, 0, 0
17590140, 0, 0
17650020, 0, 0
17650020, 0, 0
17650020, 0, 0
17667765, 0, 0
17675370, 0, 0
17675370, 0, 0
17675370, 0, 0
17696760, 0, 0
17696760, 0, 0
17723760, 0, 0
18057030, 0, 0
18084780, 0, 0
18215010, 0, 0
18229320, 0, 0
18229320, 0, 0
18229320, 0, 0
18482355, 0, 0
18482355, 0, 0
18482355, 0, 0
18482355, 0, 0
18482355, 0, 0
18482355, 0, 0
18511695, 0, 0
18511695, 0, 0
18523995, 0, 0
18523995, 0, 0
18555045, 0, 0
19118055, 0, 0
19247070, 0, 0
19328790, 0, 0
19353045, 0, 0
19353045, 0, 0
19367715, 0, 0
19367715, 0, 0
19375845, 0, 0
19503960, 0, 0
19503960, 0, 0
19503960, 0, 0
19503960, 0, 0
19567485, 0, 0
19575105, 0, 0
19575105, 0, 0
20796510, 0, 0
20991090, 0, 0
21161175, 0, 0
21161175, 0, 0
21161175, 0, 0
21368640, 0, 0
21379395, 0, 0
21401400, 0, 0
21495675, 0, 0
21495675, 0, 0
22842720, 0, 0
22886790, 0, 0
22886790, 0, 0
22894305, 0, 0
23048850, 0, 0
23113230, 0, 0
23113230, 0, 0
23183640, 0, 0
23459745, 0, 0
23459745, 0, 0
23459745, 0, 0
23499060, 0, 0
23548680, 0, 0
23560770, 0, 0
23596920, 0, 0
23680620, 0, 0
23680620, 0, 0
23680620, 0, 0
23680620, 0, 0
23680620, 0, 0
23685090, 0, 0
23801745, 0, 0
23811360, 0, 0
23811360, 0, 0
23884335, 0, 0
23884335, 0, 0
23918040, 0, 0
23922975, 0, 0
23922975, 0, 0
23922975, 0, 0
23922975, 0, 0
23922975, 0, 0
23922975, 0, 0
24013350, 0, 0
24069480, 0, 0
24143610, 0, 0
24143610, 0, 0
24339975, 0, 0
24348030, 0, 0
24357105, 0, 0
24577770, 0, 0
24585900, 0, 0
25250850, 0, 0
25314855, 0, 0
25327515, 0, 0
25343130, 0, 0
25560765, 0, 0
25634100, 0, 0
25634100, 0, 0
25634100, 0, 0
25637340, 0, 0
25637340, 0, 0
25637340, 0, 0
