0,2.8557531020729603,2
1,3.194290567477702,2
2,3.0530766933215547,2
3,2.8952249229984597,2
4,2.6891196181536694,2
5,3.0662658150496527,2
6,2.968783327204479,2
7,3.473732725682839,2
8,2.9705264809957352,2
9,3.0893370497037194,2
10,2.608112829773722,2
11,3.0986711702801775,2
12,3.1720526226066004,2
13,2.726009124142287,2
14,2.495173858053119,2
15,2.692057465492575,2
16,3.3740186668644783,2
17,3.0784086924737184,2
18,2.904880909832143,2
19,2.5428338676720377,2
20,3.308216871159297,2
21,3.2527704355109863,2
22,2.6826763394079958,2
23,3.002901724103063,2
24,2.909904920651397,2
25,2.950433797024568,2
26,3.053508684733546,2
27,2.96220050525039,2
28,2.998582579859301,2
29,3.084842682110518,2
30,3.5601631709322556,2
31,2.94622621416449,2
32,3.0332296677657697,2
33,2.7190289376531895,2
34,3.0444457483841196,2
35,3.173896782316335,2
36,2.9540934169090285,2
37,3.0469210045535235,2
38,2.835844973744608,2
39,2.755672603816095,2
40,3.01688354745606,2
41,3.0152336103428725,2
42,3.0379567178147004,2
43,3.251008464217617,2
44,2.9435293040103483,2
45,3.043835705209361,2
46,2.7474063960700597,2
47,2.927043662285931,2
48,2.7211449658281293,2
49,2.798022008892315,2
50,3.067117574228906,2
51,3.0642589601555974,2
52,3.0250696705342555,2
53,3.040488175784704,2
54,3.068180755435832,2
55,3.2395998190159485,2
56,2.987036601860711,2
57,2.89022936033484,2
58,3.2056898591878005,2
59,3.065155771987592,2
60,2.865909836366986,2
61,3.0371628045093506,2
62,3.353339124049108,2
63,2.723334990408035,2
64,3.0743360145298,2
65,2.6787484692630965,2
66,2.8229988454030814,2
67,2.8340424283986034,2
68,2.9647111475830505,2
69,3.071029564991714,2
70,2.650855285033634,2
71,3.0374226948136798,2
72,3.393196348786556,2
73,2.7710194354328084,2
74,3.346134147260945,2
75,3.0429189927263414,2
76,3.1597926472059825,2
77,3.0837117106860674,2
78,2.9497807286560644,2
79,2.9744039241151277,2
80,2.7899066583242145,2
81,2.9740349214087156,2
82,3.023216481256348,2
83,2.959129492717181,2
84,2.827373521618103,2
85,3.043714333778163,2
86,3.1284221123971454,2
87,2.912482888867875,2
88,3.0356749336558297,2
89,2.8807907833832873,2
90,3.095137837546078,2
91,2.723315303542412,2
92,2.858666683638963,2
93,2.829612869764955,2
94,3.3845873466136087,2
95,3.1665946040517854,2
96,2.7134829882220126,2
97,3.529143200554061,2
98,3.1157199198214998,2
99,3.1496371661838753,2
100,4.170122203234542,4
101,3.848585276558853,4
102,4.006485221895619,4
103,4.0117031654855815,4
104,3.7304472851335895,4
105,4.232848906941111,4
106,3.6683920371547245,4
107,3.962396628764842,4
108,4.277133093423867,4
109,4.06620743647666,4
110,4.187436856888333,4
111,4.20892153769071,4
112,4.235044418056932,4
113,3.8109375583261262,4
114,4.128360040814148,4
115,3.910295363597279,4
116,3.954390463019346,4
117,3.9793195351330395,4
118,3.8295658765868748,4
119,4.187915365446984,4
120,3.8841199148036925,4
121,3.7660098001815148,4
122,4.097944779522565,4
123,3.9730349989256326,4
124,4.0284777325375645,4
125,4.055991721606537,4
126,3.865192524701907,4
127,3.9034452646805655,4
128,3.7165880849091666,4
129,3.7986437916403726,4
130,3.86543045056933,4
131,4.0681550501044175,4
132,3.8310928185783393,4
133,3.776794782365596,4
134,3.8662072412320496,4
135,4.3481201340813795,4
136,4.228842902397837,4
137,3.8957020778602547,4
138,3.7441047805687497,4
139,4.119891450101101,4
140,2.719369647876946,2
141,2.989917476378787,2
142,2.902194772250827,2
143,3.009638641724108,2
144,2.988428715841718,2
145,3.2421437702603892,2
146,2.901984910776301,2
147,3.0554661797928255,2
148,3.1941747759737815,2
149,3.2471910445222156,2
150,3.120656677367849,2
151,2.621064308650823,2
152,3.2015852491380876,2
153,2.993035253425758,2
154,2.9082906789335192,2
155,3.299581522790218,2
156,2.9245790751646132,2
157,3.1157168191908755,2
